node_a,node_b,pan_cancer_median_jaccard,n_cancers_significant,n_cancers_tested,cross_cancer_replication_p,cross_cancer_replication_p_adj_BH
Bn,CD8_Tex,0.647368421052631,6,13,1.61570301840039e-09,6.55163745281222e-09
Bn,gd_T,0.619223383827608,6,13,1.61570301840039e-09,6.55163745281222e-09
Bn,CD4_Treg,0.639563956395639,7,13,1.62788813920032e-11,1.28726533447301e-10
Normal_Fibroblast,HMOX1+_iEC,0.539568345323741,5,13,1.20372945191273e-07,2.98524904074358e-07
Normal_Fibroblast,Macro,0.506493506493506,5,13,1.20372945191273e-07,2.98524904074358e-07
Normal_Fibroblast,Mast,0.6,6,13,1.61570301840039e-09,6.55163745281222e-09
Normal_Fibroblast,SPRY1+_EC,0.56353591160221,6,13,1.61570301840039e-09,6.55163745281222e-09
Normal_Fibroblast,CD4_Tcm/Tn,0.525,5,13,1.20372945191273e-07,2.98524904074358e-07
Normal_Fibroblast,pnCAF,0.538461538461538,5,13,1.20372945191273e-07,2.98524904074358e-07
PGF+_Tip_EC,Pericyte,0.774895351398986,5,13,1.20372945191273e-07,2.98524904074358e-07
PGF+_Tip_EC,Tip_EC,0.842261904761904,7,13,1.62788813920032e-11,1.28726533447301e-10
PGF+_Tip_EC,Venous_EC,0.503246753246753,5,13,1.20372945191273e-07,2.98524904074358e-07
PGF+_Tip_EC,Venous_iEC,0.506172839506172,6,13,1.61570301840039e-09,6.55163745281222e-09
PGF+_Tip_EC,cyc_mCAF,0.518922305764411,6,13,1.61570301840039e-09,6.55163745281222e-09
PGF+_Tip_EC,myoCAF,0.777777777777777,6,13,1.61570301840039e-09,6.55163745281222e-09
PGF+_Tip_EC,vCAF,0.547619047619047,6,13,1.61570301840039e-09,6.55163745281222e-09
PI16+_iCAF,SMC,0.773255813953488,7,13,1.62788813920032e-11,1.28726533447301e-10
PI16+_iCAF,Venous_EC,0.620588235294117,7,13,1.62788813920032e-11,1.28726533447301e-10
PI16+_iCAF,Venous_iEC,0.636363636363636,5,13,1.20372945191273e-07,2.98524904074358e-07
PI16+_iCAF,apCAF,0.687100880671146,7,13,1.62788813920032e-11,1.28726533447301e-10
PI16+_iCAF,iCAF,0.911568654455309,8,13,1.2308202828208e-13,3.19118131509538e-12
PI16+_iCAF,mCAF,0.72636815920398,5,13,1.20372945191273e-07,2.98524904074358e-07
PI16+_iCAF,pnCAF,0.679521153668382,7,13,1.62788813920032e-11,1.28726533447301e-10
Pericyte,Tip_EC,0.711054515418502,6,13,1.61570301840039e-09,6.55163745281222e-09
Pericyte,CD4_Th17,0.523197351209941,5,13,1.20372945191273e-07,2.98524904074358e-07
Pericyte,Venous_EC,0.53705492932546,5,13,1.20372945191273e-07,2.98524904074358e-07
Pericyte,Venous_iEC,0.526315789473684,5,13,1.20372945191273e-07,2.98524904074358e-07
Pericyte,apCAF,0.52343880447487,5,13,1.20372945191273e-07,2.98524904074358e-07
Pericyte,cyc_mCAF,0.532934131736526,7,13,1.62788813920032e-11,1.28726533447301e-10
Pericyte,myoCAF,0.805084745762711,8,13,1.2308202828208e-13,3.19118131509538e-12
Pericyte,vCAF,0.665655670665212,6,13,1.61570301840039e-09,6.55163745281222e-09
Plasma,CD4_Unassigned_T,0.527837934442084,7,13,1.62788813920032e-11,1.28726533447301e-10
Plasma,CD8_Tcm/Tn,0.54396397927109,7,13,1.62788813920032e-11,1.28726533447301e-10
Plasma,CD4_Tcm/Tn,0.567033976124885,7,13,1.62788813920032e-11,1.28726533447301e-10
Plasma,CD4_Tem/Effector,0.506621153799598,7,13,1.62788813920032e-11,1.28726533447301e-10
Plasma,CD8_Tem/Temra,0.557051961823966,6,13,1.61570301840039e-09,6.55163745281222e-09
Plasma,CD8_Tem/Trm,0.534743863102072,7,13,1.62788813920032e-11,1.28726533447301e-10
Plasma,CD8_Trm,0.573174603174603,7,13,1.62788813920032e-11,1.28726533447301e-10
Plasma,CD4_Th17,0.500835858322014,6,13,1.61570301840039e-09,6.55163745281222e-09
Plasma,CD4_Th1,0.500337584396099,5,13,1.20372945191273e-07,2.98524904074358e-07
Plasma,CD8_Tex,0.587011485949577,7,13,1.62788813920032e-11,1.28726533447301e-10
Plasma,gd_T,0.565018315018315,8,13,1.2308202828208e-13,3.19118131509538e-12
Plasma,CD4_Treg,0.568124854051529,6,13,1.61570301840039e-09,6.55163745281222e-09
Plasmablast,Cycling_Bgc,0.519495504098034,5,13,1.20372945191273e-07,2.98524904074358e-07
Plasmablast,SPP1+_cycMacro,0.551948051948052,6,13,1.61570301840039e-09,6.55163745281222e-09
Cycling_Bgc,SPP1+_cycMacro,0.523076923076923,6,13,1.61570301840039e-09,6.55163745281222e-09
Cycling_Bgc,CD8_Tcm/Tn,0.51063829787234,5,13,1.20372945191273e-07,2.98524904074358e-07
Cycling_Bgc,CD4_Tcm/Tn,0.520833333333333,6,13,1.61570301840039e-09,6.55163745281222e-09
Cycling_Bgc,CD8_Tem/Trm,0.51412429378531,6,13,1.61570301840039e-09,6.55163745281222e-09
Cycling_Bgc,cyc_mCAF,0.549902906120262,5,13,1.20372945191273e-07,2.98524904074358e-07
Cycling_Bgc,CD8_Cycling_Tex,0.663934426229508,5,13,1.20372945191273e-07,2.98524904074358e-07
Cycling_Bgc,CD4_Cycling_Treg,0.543478260869565,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Unassigned_T,SPRY1+_EC,0.523076923076923,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Unassigned_T,TMEM100+_EC,0.523224043715847,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Unassigned_T,TNFSF10+_Macro,0.548106274731486,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Unassigned_T,CD8_Tcm/Tn,0.721041198501872,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Unassigned_T,CD4_Tcm/Tn,0.833333333333333,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Unassigned_T,CD4_Tem/Effector,0.960264900662251,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Unassigned_T,CD8_Tem/Temra,0.95008547008547,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Unassigned_T,CD8_Tem/Trm,0.977243589743589,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Unassigned_T,CD8_Trm,0.895811833505332,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Unassigned_T,CD4_Th17,0.937984496124031,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Unassigned_T,CD4_Th1,0.884297520661157,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Unassigned_T,Venous_EC,0.534482758620689,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Unassigned_T,Venous_iEC,0.625730994152046,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Unassigned_T,apCAF,0.523076923076923,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Unassigned_T,CD8_Cycling_Tex,0.594887645962123,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Unassigned_T,CD4_Cycling_Treg,0.60752688172043,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Unassigned_T,CD8_Tex,0.821138211382113,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Unassigned_T,gd_T,0.667630057803468,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Unassigned_T,iCAF,0.519480519480519,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Unassigned_T,CD4_Treg,0.938271604938271,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Unassigned_T,vCAF,0.551724137931034,5,13,1.20372945191273e-07,2.98524904074358e-07
SMC,Venous_EC,0.578212290502793,7,13,1.62788813920032e-11,1.28726533447301e-10
SMC,apCAF,0.571428571428571,5,13,1.20372945191273e-07,2.98524904074358e-07
SMC,iCAF,0.838709677419354,7,13,1.62788813920032e-11,1.28726533447301e-10
SMC,mCAF,0.541666666666666,6,13,1.61570301840039e-09,6.55163745281222e-09
SMC,pnCAF,0.641341256366723,7,13,1.62788813920032e-11,1.28726533447301e-10
SMC,vCAF,0.629562510660071,6,13,1.61570301840039e-09,6.55163745281222e-09
SPP1+_CXCL3+_Macro,SPP1+_MT1+_Macro,0.706622077275993,6,13,1.61570301840039e-09,6.55163745281222e-09
SPP1+_CXCL3+_Macro,SPP1+_Macro,0.63953488372093,5,13,1.20372945191273e-07,2.98524904074358e-07
SPP1+_CXCL3+_Macro,TNFSF10+_Macro,0.597260273972602,5,13,1.20372945191273e-07,2.98524904074358e-07
SPP1+_CXCL3+_Macro,CD8_Tex,0.56697876000794,5,13,1.20372945191273e-07,2.98524904074358e-07
SPP1+_CXCL3+_Macro,tCAF,0.567667667667667,7,13,1.62788813920032e-11,1.28726533447301e-10
SPP1+_MT1+_Macro,SPP1+_cycMacro,0.694310850439882,6,13,1.61570301840039e-09,6.55163745281222e-09
SPP1+_MT1+_Macro,TNFSF10+_Macro,0.74768600122976,6,13,1.61570301840039e-09,6.55163745281222e-09
SPP1+_MT1+_Macro,CD8_Tem/Trm,0.519636440498837,5,13,1.20372945191273e-07,2.98524904074358e-07
SPP1+_MT1+_Macro,CD8_Trm,0.57471264367816,6,13,1.61570301840039e-09,6.55163745281222e-09
SPP1+_MT1+_Macro,CD4_Th17,0.507549268912905,6,13,1.61570301840039e-09,6.55163745281222e-09
SPP1+_MT1+_Macro,CD4_Th1,0.554838709677419,6,13,1.61570301840039e-09,6.55163745281222e-09
SPP1+_MT1+_Macro,CD8_Cycling_Tex,0.552447552447552,5,13,1.20372945191273e-07,2.98524904074358e-07
SPP1+_MT1+_Macro,CD8_Tex,0.600978278892389,7,13,1.62788813920032e-11,1.28726533447301e-10
SPP1+_MT1+_Macro,gd_T,0.523156430133174,5,13,1.20372945191273e-07,2.98524904074358e-07
SPP1+_MT1+_Macro,CD4_Treg,0.545025537451692,5,13,1.20372945191273e-07,2.98524904074358e-07
SPP1+_MT1+_Macro,tCAF,0.594002033803212,7,13,1.62788813920032e-11,1.28726533447301e-10
SPP1+_Macro,TNFSF10+_Macro,0.754921336123382,5,13,1.20372945191273e-07,2.98524904074358e-07
SPP1+_Macro,CD8_Trm,0.54847333614746,6,13,1.61570301840039e-09,6.55163745281222e-09
SPP1+_Macro,CD4_Cycling_Treg,0.505747126436781,5,13,1.20372945191273e-07,2.98524904074358e-07
SPP1+_cycMacro,cyc_mCAF,0.554455445544554,6,13,1.61570301840039e-09,6.55163745281222e-09
SPP1+_cycMacro,CD8_Cycling_Tex,0.652173913043478,6,13,1.61570301840039e-09,6.55163745281222e-09
SPP1+_cycMacro,CD4_Cycling_Treg,0.655172413793103,7,13,1.62788813920032e-11,1.28726533447301e-10
SPP1+_cycMacro,gd_T,0.580789107964909,5,13,1.20372945191273e-07,2.98524904074358e-07
SPP1+_cycMacro,tCAF,0.58554336140823,6,13,1.61570301840039e-09,6.55163745281222e-09
SPRY1+_EC,TMEM100+_EC,0.610444177671068,7,13,1.62788813920032e-11,1.28726533447301e-10
SPRY1+_EC,CD8_Tem/Trm,0.526389972342387,5,13,1.20372945191273e-07,2.98524904074358e-07
SPRY1+_EC,Tip_EC,0.509633112094395,6,13,1.61570301840039e-09,6.55163745281222e-09
SPRY1+_EC,Venous_EC,0.703652426160337,8,13,1.2308202828208e-13,3.19118131509538e-12
SPRY1+_EC,Venous_iEC,0.744135890191095,7,13,1.62788813920032e-11,1.28726533447301e-10
SPRY1+_EC,myoCAF,0.591034649216906,7,13,1.62788813920032e-11,1.28726533447301e-10
SPRY1+_EC,pnCAF,0.723839662447257,5,13,1.20372945191273e-07,2.98524904074358e-07
SPRY1+_EC,vCAF,0.589174002103748,7,13,1.62788813920032e-11,1.28726533447301e-10
TMEM100+_EC,gd_T,0.506493506493506,6,13,1.61570301840039e-09,6.55163745281222e-09
TMEM100+_EC,myoCAF,0.511715797430083,5,13,1.20372945191273e-07,2.98524904074358e-07
TMEM100+_EC,vCAF,0.56734169077467,6,13,1.61570301840039e-09,6.55163745281222e-09
TNFSF10+_Macro,CD8_Tcm/Tn,0.514832978942314,5,13,1.20372945191273e-07,2.98524904074358e-07
TNFSF10+_Macro,CD4_Tem/Effector,0.567715988894332,5,13,1.20372945191273e-07,2.98524904074358e-07
TNFSF10+_Macro,CD8_Tem/Temra,0.538972701149425,6,13,1.61570301840039e-09,6.55163745281222e-09
TNFSF10+_Macro,CD8_Tem/Trm,0.571686813490092,6,13,1.61570301840039e-09,6.55163745281222e-09
TNFSF10+_Macro,CD8_Trm,0.534482758620689,5,13,1.20372945191273e-07,2.98524904074358e-07
TNFSF10+_Macro,CD4_Th17,0.585386445621306,6,13,1.61570301840039e-09,6.55163745281222e-09
TNFSF10+_Macro,CD4_Th1,0.565573770491803,5,13,1.20372945191273e-07,2.98524904074358e-07
TNFSF10+_Macro,CD8_Cycling_Tex,0.587035348271669,5,13,1.20372945191273e-07,2.98524904074358e-07
TNFSF10+_Macro,CD4_Cycling_Treg,0.624071947952545,5,13,1.20372945191273e-07,2.98524904074358e-07
TNFSF10+_Macro,CD8_Tex,0.633027522935779,6,13,1.61570301840039e-09,6.55163745281222e-09
TNFSF10+_Macro,gd_T,0.61344537815126,5,13,1.20372945191273e-07,2.98524904074358e-07
TNFSF10+_Macro,CD4_Treg,0.636363636363636,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Tcm/Tn,CD4_Tcm/Tn,0.879310344827586,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tcm/Tn,CD4_Tem/Effector,0.743168361391221,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tcm/Tn,CD8_Tem/Temra,0.714285714285714,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tcm/Tn,CD8_Tem/Trm,0.741176470588235,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tcm/Tn,CD8_Trm,0.707818930041152,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tcm/Tn,CD4_Th17,0.672413793103448,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tcm/Tn,CD4_Th1,0.638809845169831,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tcm/Tn,Venous_iEC,0.541958041958042,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Tcm/Tn,CD8_Cycling_Tex,0.529953917050691,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Tcm/Tn,CD4_Cycling_Treg,0.519736842105263,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Tcm/Tn,CD8_Tex,0.612898827379329,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Tcm/Tn,gd_T,0.718077474892395,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tcm/Tn,CD4_Treg,0.655172413793103,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tcm/Tn,CD4_Tem/Effector,0.722222222222222,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tcm/Tn,CD8_Tem/Temra,0.677685950413223,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tcm/Tn,CD8_Tem/Trm,0.751908396946564,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tcm/Tn,CD8_Trm,0.614131573433899,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tcm/Tn,CD4_Th17,0.616033755274261,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tcm/Tn,CD4_Th1,0.65079365079365,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tcm/Tn,Venous_EC,0.505681818181818,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tcm/Tn,Venous_iEC,0.518578476719087,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tcm/Tn,CD8_Cycling_Tex,0.551145754232367,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tcm/Tn,CD4_Cycling_Treg,0.537248796218906,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tcm/Tn,CD8_Tex,0.551597363083164,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tcm/Tn,gd_T,0.614973262032085,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tcm/Tn,iCAF,0.529411764705882,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Tcm/Tn,CD4_Treg,0.611707598329489,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tcm/Tn,vCAF,0.512548262548262,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Tem/Effector,CD8_Tem/Temra,0.831377719182597,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tem/Effector,CD8_Tem/Trm,0.857377229147861,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tem/Effector,CD8_Trm,0.810541068546674,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tem/Effector,CD4_Th17,0.891304347826086,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tem/Effector,CD4_Th1,0.824519240712628,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tem/Effector,Venous_iEC,0.522504091653027,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Tem/Effector,apCAF,0.507042253521126,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Tem/Effector,CD8_Cycling_Tex,0.617391304347826,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tem/Effector,CD4_Cycling_Treg,0.586477261061492,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tem/Effector,CD8_Tex,0.678550207961972,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tem/Effector,gd_T,0.777740641711229,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tem/Effector,CD4_Treg,0.799195561719833,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tem/Effector,vCAF,0.604888296782127,5,13,1.20372945191273e-07,2.98524904074358e-07
CD8_Tem/Temra,CD8_Tem/Trm,0.922245891661594,8,13,1.2308202828208e-13,3.19118131509538e-12
CD8_Tem/Temra,CD8_Trm,0.936507936507936,8,13,1.2308202828208e-13,3.19118131509538e-12
CD8_Tem/Temra,CD4_Th17,0.844632768361582,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tem/Temra,CD4_Th1,0.822279920870425,8,13,1.2308202828208e-13,3.19118131509538e-12
CD8_Tem/Temra,Venous_iEC,0.582743816826871,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Tem/Temra,CD8_Cycling_Tex,0.598753840901331,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Tem/Temra,CD4_Cycling_Treg,0.58803819735299,8,13,1.2308202828208e-13,3.19118131509538e-12
CD8_Tem/Temra,CD8_Tex,0.908108108108108,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tem/Temra,gd_T,0.785046728971962,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tem/Temra,CD4_Treg,0.909090909090909,8,13,1.2308202828208e-13,3.19118131509538e-12
CD8_Tem/Trm,CD8_Trm,0.941930124848973,8,13,1.2308202828208e-13,3.19118131509538e-12
CD8_Tem/Trm,CD4_Th17,0.866660034487332,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Tem/Trm,CD4_Th1,0.853211009174311,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tem/Trm,Venous_EC,0.560924369747899,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Tem/Trm,Venous_iEC,0.593442622950819,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Tem/Trm,CD8_Cycling_Tex,0.583333333333333,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tem/Trm,CD4_Cycling_Treg,0.635684203258768,8,13,1.2308202828208e-13,3.19118131509538e-12
CD8_Tem/Trm,CD8_Tex,0.839709895160132,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tem/Trm,gd_T,0.753816146540027,8,13,1.2308202828208e-13,3.19118131509538e-12
CD8_Tem/Trm,CD4_Treg,0.961038961038961,7,13,1.62788813920032e-11,1.28726533447301e-10
Tip_EC,Venous_EC,0.511627906976744,5,13,1.20372945191273e-07,2.98524904074358e-07
Tip_EC,myoCAF,0.75,7,13,1.62788813920032e-11,1.28726533447301e-10
Tip_EC,vCAF,0.515075376884422,5,13,1.20372945191273e-07,2.98524904074358e-07
CD8_Trm,CD4_Th17,0.957057739153334,8,13,1.2308202828208e-13,3.19118131509538e-12
CD8_Trm,CD4_Th1,0.932090490155006,9,13,6.8960885995e-16,1.40483176326957e-13
CD8_Trm,Venous_EC,0.523076923076923,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Trm,Venous_iEC,0.539130434782608,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Trm,CD8_Cycling_Tex,0.638297872340425,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Trm,CD4_Cycling_Treg,0.65340909090909,8,13,1.2308202828208e-13,3.19118131509538e-12
CD8_Trm,CD8_Tex,0.865591397849462,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Trm,gd_T,0.757754010695187,9,13,6.8960885995e-16,1.40483176326957e-13
CD8_Trm,CD4_Treg,0.887005649717514,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Th17,CD8_Cycling_Tex,0.668318584070796,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Th17,CD4_Cycling_Treg,0.637341161885739,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Th17,CD8_Tex,0.903905381517322,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Th17,gd_T,0.794117647058823,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Th17,CD4_Treg,0.831168831168831,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Th1,CD4_Th17,0.919597989949748,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Th1,Venous_EC,0.503030303030303,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Th1,CD8_Cycling_Tex,0.566115702479338,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Th1,CD4_Cycling_Treg,0.530973771917113,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Th1,CD8_Tex,0.778523489932885,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Th1,gd_T,0.712898212898212,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Th1,CD4_Treg,0.92779484029484,8,13,1.2308202828208e-13,3.19118131509538e-12
Venous_EC,Venous_iEC,0.908422459893048,7,13,1.62788813920032e-11,1.28726533447301e-10
Venous_EC,apCAF,0.629370629370629,7,13,1.62788813920032e-11,1.28726533447301e-10
Venous_EC,iCAF,0.751043943269007,7,13,1.62788813920032e-11,1.28726533447301e-10
Venous_EC,myoCAF,0.539393939393939,7,13,1.62788813920032e-11,1.28726533447301e-10
Venous_EC,pnCAF,0.736666666666666,7,13,1.62788813920032e-11,1.28726533447301e-10
Venous_EC,vCAF,0.723943661971831,6,13,1.61570301840039e-09,6.55163745281222e-09
Venous_iEC,apCAF,0.526315789473684,6,13,1.61570301840039e-09,6.55163745281222e-09
Venous_iEC,iCAF,0.75187969924812,6,13,1.61570301840039e-09,6.55163745281222e-09
Venous_iEC,myoCAF,0.541899441340782,7,13,1.62788813920032e-11,1.28726533447301e-10
Venous_iEC,pnCAF,0.696351298190401,6,13,1.61570301840039e-09,6.55163745281222e-09
Venous_iEC,vCAF,0.741610539997636,8,13,1.2308202828208e-13,3.19118131509538e-12
apCAF,cyc_mCAF,0.515151515151515,5,13,1.20372945191273e-07,2.98524904074358e-07
apCAF,mCAF,0.773378969944472,6,13,1.61570301840039e-09,6.55163745281222e-09
apCAF,myoCAF,0.64502802473908,6,13,1.61570301840039e-09,6.55163745281222e-09
apCAF,pnCAF,0.648148148148148,6,13,1.61570301840039e-09,6.55163745281222e-09
apCAF,vCAF,0.692977464147507,6,13,1.61570301840039e-09,6.55163745281222e-09
cyc_mCAF,mCAF,0.52672770434676,5,13,1.20372945191273e-07,2.98524904074358e-07
cyc_mCAF,myoCAF,0.537401845984295,6,13,1.61570301840039e-09,6.55163745281222e-09
cyc_mCAF,tCAF,0.570111915734035,5,13,1.20372945191273e-07,2.98524904074358e-07
CD8_Cycling_Tex,CD4_Cycling_Treg,0.913043478260869,8,13,1.2308202828208e-13,3.19118131509538e-12
CD8_Cycling_Tex,CD8_Tex,0.620233499670464,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Cycling_Tex,gd_T,0.819295900178253,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Cycling_Tex,CD4_Treg,0.587601936799184,6,13,1.61570301840039e-09,6.55163745281222e-09
CD8_Cycling_Tex,tCAF,0.581036787855263,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Cycling_Treg,CD8_Tex,0.642872871403405,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Cycling_Treg,gd_T,0.766423357664233,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Cycling_Treg,CD4_Treg,0.682996026055962,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Cycling_Treg,tCAF,0.541033434650456,5,13,1.20372945191273e-07,2.98524904074358e-07
CD8_Tex,gd_T,0.773672055427251,7,13,1.62788813920032e-11,1.28726533447301e-10
CD8_Tex,CD4_Treg,0.861758989310009,7,13,1.62788813920032e-11,1.28726533447301e-10
gd_T,CD4_Treg,0.767778592375366,7,13,1.62788813920032e-11,1.28726533447301e-10
iCAF,pnCAF,0.780141843971631,7,13,1.62788813920032e-11,1.28726533447301e-10
myoCAF,pnCAF,0.523076923076923,6,13,1.61570301840039e-09,6.55163745281222e-09
myoCAF,vCAF,0.711111111111111,7,13,1.62788813920032e-11,1.28726533447301e-10
pnCAF,vCAF,0.606965174129353,7,13,1.62788813920032e-11,1.28726533447301e-10
