anchor,partner,sample_id,Malignant,Boundary,Normal
Cycling_Bgc,Epi_Cycle,GSM7090086_NextSeq2000,0.435413642960812,0.340579710144927,0.8671875
Cycling_Bgc,Epi_Cycle,GSM7090087_NextSeq2000,0.394957983193277,0.635714285714285,0.383863080684596
Cycling_Bgc,Epi_Cycle,GSM7090088_NextSeq2000,0.606060606060606,0.510204081632653,0.447619047619047
Cycling_Bgc,Epi_Cycle,GSM7211257_EHU-W3,0.330039525691699,0.408256880733944,0.352365415986949
Cycling_Bgc,Epi_Cycle,GSM7421790_PDAC_1,1.0,0.0,0.0640326975476839
Cycling_Bgc,Epi_Cycle,GSM7421791_PDAC_2,0.478873239436619,0.0,0.0
Cycling_Bgc,Epi_Cycle,GSM7421792_PDAC_3,0.733333333333333,0.0,0.194690265486725
Cycling_Bgc,Epi_Cycle,GSM7498811_SS1905133,0.0,0.132258064516129,0.0583824317086234
Cycling_Bgc,Epi_Cycle,GSM7498812_SS1923404,0.21875,0.454545454545454,0.189640768588137
Cycling_Bgc,Epi_Cycle,GSM7498813_SS1945070,0.0,0.0,0.079187105816398
Cycling_Bgc,Epi_Cycle,GSM7498814_SS1960050,0.0,0.666666666666666,0.049084249084249
Cycling_Bgc,Epi_Cycle,GSM7498815_SS2002154,0.0996376811594202,0.32183908045977,0.221396731054977
Cycling_Bgc,Epi_Cycle,GSM7498816_SS2005094,0.0,0.764705882352941,0.051877133105802
Cycling_Bgc,Epi_Cycle,GSM7498817_SS2021309,0.0,0.0,0.410299003322259
Cycling_Bgc,Epi_Cycle,GSM7757970_R1-S1,0.0867052023121387,0.479166666666666,0.449689440993788
Cycling_Bgc,Epi_Cycle,GSM7757972_R1-S3,,,0.672330097087378
Cycling_Bgc,Epi_Cycle,GSM7757973_R1-S4,0.52,0.454545454545454,0.221518987341772
Cycling_Bgc,Epi_Cycle,GSM7757974_R1-S5,0.420318725099601,0.679487179487179,0.710332103321033
Cycling_Bgc,Epi_Cycle,GSM7757975_R1-S6,0.833955223880597,0.977777777777777,0.223856209150326
Cycling_Bgc,Epi_Cycle,GSM7757976_R2-S1,0.438256658595641,0.346153846153846,0.461077844311377
Cycling_Bgc,Epi_Cycle,GSM7757977_R2-S2,0.839285714285714,0.436363636363636,0.262734584450402
Cycling_Bgc,Epi_Cycle,GSM7757978_R2-S3,0.387931034482758,0.550537634408602,0.394444444444444
Cycling_Bgc,Epi_Cycle,GSM7757979_R2-S4,0.412903225806451,1.0,0.658163265306122
Cycling_Bgc,Epi_Cycle,GSM7757980_R2-S5,1.0,0.389830508474576,0.448849104859335
Cycling_Bgc,Epi_Cycle,GSM7757982_R3-S2,0.778761061946902,1.0,0.454272863568215
Cycling_Bgc,Epi_Cycle,GSM7757983_R3-S3,0.0,0.128205128205128,0.399421128798842
Cycling_Bgc,Epi_Cycle,GSM7757984_R3-S4,0.639830508474576,0.503703703703703,0.317411402157164
Cycling_Bgc,Epi_Cycle,GSM7757985_R3-S5,0.597877358490566,0.560885608856088,0.0795454545454545
Cycling_Bgc,Epi_Cycle,GSM7777520_A1,,1.0,0.241545893719806
Cycling_Bgc,Epi_Cycle,GSM7777521_B1,1.0,0.0,0.214141414141414
Cycling_Bgc,Epi_Cycle,GSM7777522_C1,0.682634730538922,0.543859649122807,0.0
Cycling_Bgc,Epi_Cycle,GSM7777523_D1,1.0,0.0,0.0902439024390243
Cycling_Bgc,Epi_Cycle,GSM7850822_CHC20,0.666666666666666,0.0,0.521035598705501
Cycling_Bgc,Epi_Cycle,HCC1R,0.873873873873873,1.0,0.401869158878504
Cycling_Bgc,Epi_Cycle,HCC3R,0.826923076923076,1.0,0.592592592592592
Cycling_Bgc,Epi_Cycle,HCC4R,1.0,1.0,0.578020134228187
Cycling_Bgc,Epi_Cycle,HCC6NR,1.0,0.702702702702702,0.755862068965517
Cycling_Bgc,Epi_Cycle,HCC7NR,0.725308641975308,0.668650793650793,0.656976744186046
Cycling_Bgc,Epi_Cycle,HRA000437_HCC-1T,0.7953216374269,1.0,0.361881785283474
Cycling_Bgc,Epi_Cycle,HRA000437_HCC-2T,0.382228490832158,0.418636995827538,0.466372657111356
Cycling_Bgc,Epi_Cycle,HRA000437_HCC-3T,1.0,0.783171521035598,0.633291614518147
Cycling_Bgc,Epi_Cycle,HRA000437_HCC-4T,0.601769911504424,0.475806451612903,0.286407766990291
Cycling_Bgc,Epi_Cycle,Parent_Visium_Human_BreastCancer_201027,0.646666666666666,0.748908296943231,0.570319240724762
Cycling_Bgc,Epi_Cycle,Parent_Visium_Human_ColorectalCancer_201027,0.572881355932203,0.0,0.0175913396481732
Cycling_Bgc,Epi_Cycle,Parent_Visium_Human_OvarianCancer_201027,0.31,0.787061994609164,0.584967320261437
Cycling_Bgc,Epi_Cycle,S16_43398,0.37174721189591,0.700729927007299,0.106535947712418
Cycling_Bgc,Epi_Cycle,S20_47598,0.688212927756654,0.781132075471698,0.166785969935576
Cycling_Bgc,Epi_Cycle,S20_61122,0.369230769230769,0.4304932735426,0.261241970021413
Cycling_Bgc,Epi_Cycle,S20_63981,0.172727272727272,0.551219512195122,0.302557704304429
Cycling_Bgc,Epi_Cycle,S21_10267,0.0582781456953642,0.672413793103448,0.368
Cycling_Bgc,Epi_Cycle,SN048_A121573_Rep1,0.0759162303664921,0.0,0.0611439842209073
Cycling_Bgc,Epi_Cycle,SN048_A121573_Rep2,0.0611620795107033,0.402877697841726,0.105351170568561
Cycling_Bgc,Epi_Cycle,SN048_A416371_Rep1,0.228915662650602,0.0,0.0631929046563192
Cycling_Bgc,Epi_Cycle,SN048_A416371_Rep2,0.3125,0.0,0.0371134020618556
Cycling_Bgc,Epi_Cycle,SN123_A551763_Rep1,0.0,1.0,0.0855855855855855
Cycling_Bgc,Epi_Cycle,SN123_A595688_Rep1,0.622448979591836,0.436619718309859,0.290384615384615
Cycling_Bgc,Epi_Cycle,SN123_A938797_Rep1_X,0.0,0.268115942028985,0.254060324825986
Cycling_Bgc,Epi_Cycle,SN124_A551763_Rep2,,,0.0107991360691144
Cycling_Bgc,Epi_Cycle,SN124_A595688_Rep2,0.702290076335877,0.0,0.476470588235294
Cycling_Bgc,Epi_Cycle,SN124_A938797_Rep2,0.911764705882352,0.430379746835443,0.264604810996563
Cycling_Bgc,Epi_Cycle,SN84_A120838_Rep1,1.0,0.583333333333333,0.258278145695364
Cycling_Bgc,Epi_Cycle,SN84_A120838_Rep2,0.136792452830188,0.284210526315789,0.0455840455840455
Cycling_Bgc,Epi_Cycle,V10F24-015_A1,1.0,1.0,0.296132596685082
Cycling_Bgc,Epi_Cycle,V10F24-015_B1,0.894736842105263,0.422077922077922,0.452787258248009
Cycling_Bgc,Epi_Cycle,V10F24-015_C1,0.598214285714285,1.0,0.501329787234042
Cycling_Bgc,Epi_Cycle,V10F24-015_D1,0.0,1.0,0.696308724832214
Cycling_Bgc,Epi_Cycle,V11A20-405_C1,0.273942093541202,0.707865168539325,0.444444444444444
Cycling_Bgc,Epi_Cycle,V11A20-405_D1,0.548523206751054,0.569565217391304,0.343046357615894
Cycling_Bgc,Epi_Cycle,V11M22-349_C1,0.570224719101123,0.452674897119341,0.350129198966408
Cycling_Bgc,Epi_Cycle,V11M22-349_D1,1.0,0.524691358024691,0.176716917922948
Cycling_Bgc,Epi_Cycle,V1_Breast_Cancer_Block_A_Section_2_200623,0.513698630136986,0.683720930232558,0.483717235901509
Cycling_Bgc,Epi_Cycle,V1_Human_Invasive_Ductal_Carcinoma_210511,0.602150537634408,0.71875,0.570696721311475
Cycling_Bgc,Epi_Cycle,Visium_FFPE_Human_Breast_Cancer_210609,0.722602739726027,0.726235741444866,0.141716566866267
Cycling_Bgc,Epi_Cycle,Visium_FFPE_Human_Intestinal_Cancer_220329,0.4,0.298136645962732,0.0868113522537562
Cycling_Bgc,Epi_Cycle,Visium_FFPE_Human_Ovarian_Cancer_220329,0.375634517766497,0.30886075949367,0.166064981949458
Cycling_Bgc,Epi_Cycle,Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009,0.0992907801418439,0.395348837209302,0.121637426900584
Cycling_Bgc,Epi_Cycle,Visium_FFPE_Human_Prostate_Cancer_210609,0.391891891891891,0.344660194174757,0.277716794731064
Cycling_Bgc,Epi_Cycle,Visium_FFPE_Human_Prostate_IF_220713,1.0,0.862068965517241,0.261463414634146
Cycling_Bgc,Epi_Cycle,Visium_Human_Breast_Cancer_220702,0.908045977011494,0.60958904109589,0.628019323671497
Cycling_Bgc,Epi_Cycle,WSSKNKCLsp12140270,1.0,0.869565217391304,0.739910313901345
Cycling_Bgc,Epi_Cycle,WSSKNKCLsp12140271,0.008695652173913,0.766666666666666,0.189573459715639
Cycling_Bgc,Epi_Cycle,WSSKNKCLsp12140272,1.0,0.42,0.34061135371179
Cycling_Bgc,Epi_Cycle,WSSKNKCLsp12140273,0.0,0.0,0.42829457364341
Cycling_Bgc,Epi_Cycle,WSSKNKCLsp12887267,1.0,0.0,0.260975609756097
Cycling_Bgc,Epi_Cycle,WSSKNKCLsp12887268,1.0,0.0,0.506265664160401
Cycling_Bgc,Epi_Cycle,WSSKNKCLsp12887269,1.0,1.0,0.366013071895424
